Date,Close,Open,High,Low,Vol.,Change %
27-12-2019,5547.46,5550.7148,5566.5552,5535.6401,,-0.0003
26-12-2019,5548.9702,5507.7002,5556.6401,5501.1201,,0.0082
25-12-2019,5504.0601,5507.7349,5509.4502,5506.7402,,-0.0001
24-12-2019,5504.8301,5456.54,5512.5601,5452.4448,,0.0091
23-12-2019,5455.0801,5429.5752,5459.3652,5426.8198,,0.005
20-12-2019,5428.21,5432.2251,5440.8799,5420.4751,,-0.0006
19-12-2019,5431.4199,5419.915,5443.52,5410.3799,,0.0024
18-12-2019,5418.46,5422.5952,5434.8301,5400.6948,,-0.0005
17-12-2019,5421.02,5421.7451,5438.9751,5415.0552,,0.0003
16-12-2019,5419.5801,5420.0249,5436.3701,5410.2949,,0
13-12-2019,5419.4302,5398.54,5429.7202,5371.8999,,0.0041
12-12-2019,5397.5498,5417.5298,5461.7949,5380.335,,-0.0035
11-12-2019,5416.2998,5379.3501,5432.7202,5372.165,,0.0071
10-12-2019,5377.9199,5369.0449,5397.165,5361.96,,0.002
09-12-2019,5367.4302,5361.9048,5384.105,5358.1548,,0.0013
06-12-2019,5360.4702,5421.4351,5426.8848,5357.71,,-0.0111
05-12-2019,5420.6899,5415.8052,5438.9248,5410.1851,,0.0012
04-12-2019,5414.3701,5426.8252,5452.9751,5404.625,,-0.0021
03-12-2019,5425.9302,5371.6152,5444.4351,5360.4648,,0.0103
02-12-2019,5370.3701,5388.6201,5388.6201,5340.4102,,-0.0027
29-11-2019,5384.9902,5356.71,5387.7998,5336.8398,,0.0055
28-11-2019,5355.2798,5341.3149,5357.5649,5341.0698,,0.0029
27-11-2019,5339.8799,5367.8701,5370.395,5335.0649,,-0.0049
26-11-2019,5365.9199,5344.3452,5373.7148,5328.375,,0.0042
25-11-2019,5343.5298,5371.21,5371.6348,5340.355,,-0.0049
22-11-2019,5369.7798,5379.3301,5411.6548,5366.8901,,-0.0015
21-11-2019,5377.8799,5405.4102,5421.5151,5372.3652,,-0.0049
20-11-2019,5404.5298,5408.4951,5433.1401,5384.3999,,-0.0005
19-11-2019,5407.4102,5404.3999,5420.5601,5379.5298,,0.0006
18-11-2019,5404.1602,5390.9351,5415.3252,5348.6948,,0.0029
15-11-2019,5388.4399,5403.7202,5405.0049,5371.1802,,-0.0027
14-11-2019,5402.8701,5375.0049,5416.4849,5366.23,,0.0056
13-11-2019,5372.9399,5350.0698,5389.4102,5347.8452,,0.0046
12-11-2019,5348.5698,5347.4248,5364.8101,5309.9248,,0.0005
11-11-2019,5345.96,5359,5387.5952,5319.7451,,-0.002
08-11-2019,5356.4399,5394.2402,5411.7598,5349.1152,,-0.0067
07-11-2019,5392.8301,5475.1948,5482.1152,5367.355,,-0.0148
06-11-2019,5474.1099,5449.8701,5489.375,5445.2749,,0.0047
05-11-2019,5448.6401,5545.1099,5546.52,5434.9702,,-0.017
04-11-2019,5543.0298,5559.96,5564.3252,5525.3501,,-0.0032
01-11-2019,5560.9302,5556.7402,5567.3252,5521.5151,,0.0009
31-10-2019,5555.7598,5493.2051,5562.4751,5486.2251,,0.0115
30-10-2019,5492.79,5464.21,5497.9048,5440.2651,,0.0053
29-10-2019,5463.9199,5481.9351,5491.48,5449.6201,,-0.0031
28-10-2019,5480.8501,5525.1548,5540.77,5472.105,,-0.0079
25-10-2019,5524.54,5523.8252,5576.1001,5511.3149,,0.0003
24-10-2019,5522.6802,5480.4648,5525.1699,5465.2749,,0.008
23-10-2019,5478.9302,5464.5049,5496.855,5463.8252,,0.0029
