Date,Close,Open,High,Low,Vol.,Change %
23-06-2015,4144.81,4135.37,4196.41,4135.37,445.67M,0.0023
22-06-2015,4135.37,4096.18,4160.34,4096.18,424.99M,0.0096
21-06-2015,4096.18,4063.88,4096.18,4039.38,143.83M,0.0079
18-06-2015,4063.88,4087.99,4088.21,4057.48,207.89M,-0.0059
17-06-2015,4087.99,4079.22,4114.8,4073.25,333.22M,0.0022
16-06-2015,4079.05,4117.4,4119.45,4073.72,203.00M,-0.0094
15-06-2015,4117.57,4103.41,4133.65,4088.13,343.58M,0.0047
14-06-2015,4098.29,4069.72,4147.95,4056.96,337.42M,0.0063
11-06-2015,4072.83,4187.25,4230.3,4055.27,879.19M,-0.0273
10-06-2015,4187.25,4116,4239.7,4108.89,1.39B,0.0178
09-06-2015,4113.93,4012.93,4113.93,3982.59,551.63M,0.0244
08-06-2015,4016.04,3988.94,4026.44,3965.02,327.93M,0.0068
07-06-2015,3988.94,4032.24,4032.24,3957.26,209.02M,-0.0107
04-06-2015,4032.24,4030.07,4044.32,4008.35,393.98M,0.0008
03-06-2015,4029.2,3990.46,4038.72,3977.93,355.00M,0.0097
